HowlWater +Hidden, HardRock, DoubleTime, NightCore on 1/2/2016 11:54:01 PM
Count 300: 258
Count 100: 93
Count 50: 9
Count Geki: 15
Count Katu: 40
Count Miss: 0
Total Score: 4692634
Max Combo: 526
Is fullcombo: False
Mods: Hidden, HardRock, DoubleTime, NightCore
0(0): (76.15625,159.1489) None 0
20213(13): (414.5807,71.39746) K2 2.28911500539387
20228(15): (416.2865,67.12012) K2 4.60493856392179
20251(23): (418.0443,63.0918) K2 4.39513806286287
20275(24): (420.8828,56.67578) K2 7.01586724821098
20302(27): (423.6432,51.44629) K2 5.91331244490826
20326(24): (426.3906,47.8208) K2 4.54889052830613
20350(24): (429.6458,44.45166) K2 4.68482188262422
20369(19): (431.5208,42.15186) K2 2.96727299966555
20377(8): (433.0182,40.88477) K2 1.96154276655899
20399(22): (434.4245,40.13037) K2 1.59587831364745
20404(5): (434.9713,40.09375) K2 0.548038882430424
20425(21): (435.3229,40.22559) K2 0.37549882858556
20452(27): (435.2969,42.50342) K2 2.27798042427294
20476(24): (435.0885,45.63818) K2 3.14167791852194
20500(24): (431.8333,56.08984) K2 10.9468465258628
20527(27): (428.0313,66.04346) K2 10.6550322451084
20549(22): (424.0208,76.49512) K2 11.1946993977387
20575(26): (411.1042,99.69824) K2 26.5560583743905
20602(27): (388.2266,131.5586) K2 39.2232878357595
20626(24): (376.4297,148.0454) K2 20.2726809245
20650(24): (363.8906,167.6743) K2 23.2921191452123
20677(27): (355.2188,183.3042) K2 17.8743822795406
20701(24): (349.8542,193.2065) K2 11.2620911056276
20724(23): (342.4453,205.4819) K2 14.3379570072643
20746(22): (339.6979,210.272) None 5.52207376866686
20753(7): (339.1771,211.2974) None 1.1500748247833
20776(23): (337.5495,214.5347) None 3.62342432644482
20800(24): (335.7917,219.0684) None 4.86255086449241
20827(27): (333.9557,225.5576) None 6.74392804203785
20851(24): (333.6172,229.6372) None 4.09362439701013
20875(24): (334.2813,234.8301) None 5.23518182495459
20902(27): (337.263,239.0049) None 5.13025010829383
20926(24): (339.5547,241.2827) None 3.23113124081432
20950(24): (342.3932,242.5571) None 3.11145948147266
20977(27): (343.6693,242.374) None 1.28919263240669
21001(24): (344.7109,241.7368) None 1.22103826928921
21025(24): (346.8203,239.7153) None 2.92165234191174
21052(27): (350.9349,237.9429) None 4.48009833957786
21076(24): (353.1875,237.606) None 2.27764802073988
21099(23): (355.8177,237.2104) None 2.65977211645524
21127(28): (359.0208,237.335) None 3.20554765069709
21150(23): (361.2474,237.6938) None 2.25531603929113
21175(25): (365.7135,241.7661) None 6.04397221702718
21202(27): (367.4583,245.3037) None 3.94448553473625
21224(22): (367.7578,248.2773) None 2.98864694567365
21250(26): (364.0078,252.3057) None 5.50367869872689
21277(27): (355.5963,251.9028) None 8.42114235981368
21299(22): (351.8333,249.7495) K2 4.33553864348387
21301(2): (351.6641,249.7202) K2 0.171737315017826
21325(24): (347.2891,249.0171) K2 4.43113606778353
21352(27): (341.3385,249.5151) K2 5.97139437090182
21376(24): (335.4531,250.8848) K2 6.04268649996523
21400(24): (326.8854,252.5181) K2 8.72198079031195
21407(7): (326.1563,252.5913) None 0.73276046762524
21427(20): (319.9323,253.104) None 6.24508094212257
21451(24): (315.6224,253.0747) None 4.31000557844505
21475(24): (310.0495,252.2397) None 5.63511517226028
21502(27): (303.1875,250.7822) None 7.01508061272786
21526(24): (299.75,250.1816) None 3.4895741927897
21550(24): (294.6198,247.9258) None 5.60423544697642
21577(27): (288.8516,244.3955) None 6.76279501238984
21601(24): (284.0599,241.7661) None 5.46570947080446
21625(24): (275.9349,238.3091) None 8.82986291309018
21652(27): (270.0625,234.6763) None 6.90524207348324
21676(24): (264.9063,230.8384) None 6.4277372545865
21700(24): (256.0391,223.1187) None 11.7567539056172
21727(27): (243.6693,210.25) None 17.8497972821962
21750(23): (236.7552,202.4497) None 10.4234952225275
21775(25): (229.3854,193.7559) None 11.3971968179086
21802(27): (222.7708,185.5088) None 10.5720254072169
21826(24): (218.8385,180.0815) None 6.70213551225115
21849(23): (213.1875,170.4209) None 11.1920051974592
21877(28): (210.6875,166.2827) None 4.83473781534796
21900(23): (209.737,165.3599) None 1.32477231898281
21925(25): (209.2813,166.0337) None 0.813443097631768
21946(21): (209.2813,168.0991) K2 2.06539916992188
21952(6): (209.4896,170.6919) K2 2.60114228132871
21976(24): (210.362,174.2588) K2 3.67204815999682
22000(24): (212.862,179.8765) K2 6.14885783063287
22027(27): (216.2995,186.2778) K2 7.26588788146596
22051(24): (220.0625,193.9536) K2 8.54856857720304
22052(1): (221.1823,196.4585) None 2.74380376765897
22075(23): (225.5313,206.1265) None 10.6011321255681
22102(27): (229.3333,216.0874) None 10.6618425595217
22124(22): (231.8333,224.2319) None 8.51955938886633
22149(25): (235.4141,235.7676) None 12.0786690396099
22177(28): (240.7266,251.1851) None 16.3071242487309
22199(22): (243.1354,258.0405) None 7.26627745763955
22225(26): (246.5339,268.4775) None 10.9763840088976
22252(27): (249.5547,278.7095) None 10.6685956436858
22274(22): (251.4297,285.7261) None 7.26280403748287
22300(26): (255.5833,301.5757) None 16.3848243359744
22327(27): (257.9271,309.7495) None 8.50319622074031
22351(24): (259.737,316.2314) None 6.72984600410234
22375(24): (262.1198,323.9219) None 8.05117649573142
22402(27): (263.7344,329.9277) None 6.21904541614171
22424(22): (264.0729,332.3374) None 2.43335770205406
22450(26): (264.0729,333.1504) None 0.81298828125
22477(27): (263.9688,331.7515) None 1.40276292483968
22499(22): (263.6693,329.3491) None 2.42100159216416
22519(20): (262.8229,322.4644) K2 6.93653795225216
22525(6): (262.8099,321.7466) K2 0.717891161859594
22552(27): (262.8359,315.4697) K2 6.276970355816
22576(24): (263.3438,309.7056) K2 5.7864328566551
22600(24): (265.1276,298.5581) K2 11.2893067717111
22627(27): (269.0208,279.8008) K2 19.1570671327414
22639(12): (270.2708,274.271) None 5.66933518029365
22650(11): (271.7813,265.9727) None 8.43466312441963
22675(25): (273.8125,239.0415) None 27.0076718530346
22703(28): (275.0625,210.6602) None 28.4088154697981
22725(22): (275.6875,189.7642) None 20.9053408905479
22750(25): (276.2083,148.4995) None 41.267996002126
22777(27): (278.0963,133.6021) None 15.0165598488503
22801(24): (280.3099,126.8052) None 7.1482734130805
22825(24): (280.8177,120.9678) None 5.85944610560506
22852(27): (278.3568,115.7383) None 5.77958314328307
22876(24): (276.0521,115.0498) None 2.40535998015699
22899(23): (270.349,117.8037) None 6.3331892683876
22906(7): (268.8125,119.2466) K2 2.1077884837252
22927(21): (265.2448,122.9819) K2 5.16535641535447
22951(24): (261.9115,126.8271) K2 5.08886385414547
22975(24): (237.3151,153.4946) K2 36.2786227514708
23000(25): (221.8724,169.2417) None 22.0555615855968
23002(2): (219.8021,171.3877) None 2.98186067448607
23026(24): (203.7214,187.9331) None 23.0724757908377
23050(24): (179.3594,211.1582) None 33.6587608409955
23077(27): (149.8672,238.5215) None 40.2310827519399
23099(22): (136.4297,249.8813) None 17.5957811227679
23125(26): (116.2995,263.5557) None 24.3354494202905
23152(27): (100.3359,273.165) None 18.6326446029949
23176(24): (89.39844,279.3979) None 12.5887592866255
23200(24): (72.95313,286.1509) None 17.7778330557528
23228(28): (63.66927,288.9927) None 9.70906395782866
23251(23): (58.05729,290.7871) None 5.89187634280273
23274(23): (53.31771,291.6733) None 4.82171673924953
23302(28): (48.66927,291.7979) None 4.65011103431403
23325(23): (46.07813,292.3325) None 2.64571017227666
23350(25): (42.36719,294.2075) None 4.15772559567202
23377(27): (38.05729,296.3608) None 4.81788805034001
23400(23): (34.99739,297.4009) None 3.23183945879691
23425(25): (31.13021,298.3237) None 3.97575433206976
23452(27): (29.65885,298.6167) None 1.50025072397146
23476(24): (29.22917,298.5801) None 0.431235042022471
23500(24): (29.22917,297.3716) None 1.20849609375
23527(27): (29.33333,295.438) None 1.93642768470817
23550(23): (29.69792,294.3613) None 1.13674467230339
23575(25): (31.09115,292.5962) None 2.24870873067917
23602(27): (33.72136,290.2305) None 3.53758371154567
23626(24): (37.14583,287.4985) None 4.38072854034613
23650(24): (49.59375,279.1855) None 14.9685349155063
23677(27): (62.96614,271.8906) None 15.2327369244309
23701(24): (73.48698,266.6025) None 11.7750516101584
23725(24): (83.89063,263.1016) None 10.9769061131928
23752(27): (92.83594,261.2119) None 9.14272201159715
23774(22): (96,260.9849) None 3.17219635332113
23800(26): (101.026,261.0654) None 5.02664569381831
23827(27): (105.0495,262.23) None 4.1886586331805
23851(24): (106.9896,263.6802) None 2.4222016336467
23874(23): (108.2266,266.3169) None 2.91243757477897
23902(28): (108.5781,267.7085) None 1.4353076982096
23926(24): (108.9948,268.6387) None 1.01927335995406
23950(24): (109.5547,270.0962) None 1.56133563347911
23977(27): (110.2057,271.9858) None 1.99861405848533
24001(24): (110.6875,273.0186) None 1.13962873633467
24025(24): (111.2344,274.0586) None 1.17503832857069
24052(27): (111.8854,275.1792) None 1.29597796589207
24075(23): (112.3021,276.0288) None 0.946296397718102
24100(25): (112.8359,277.3252) None 1.40198397346385
24127(27): (112.8359,277.5376) None 0.21240234375
24149(22): (112.7318,277.5376) None 0.104103088378906
24175(26): (110.0755,277.5522) None 2.65633583039745
24202(27): (104.0729,278.0576) None 6.02384072163267
24224(22): (95.6224,279.3906) None 8.55499084339824
24250(26): (80.57031,283.7925) None 15.6825431018006
24277(27): (66.20834,286.6196) None 14.6375741353937
24299(22): (57.61458,287.374) None 8.6268135735015
24325(26): (48.74739,287.9233) None 8.88418610083848
24352(27): (46.69011,288.3262) None 2.09636112563931
24375(23): (45.89583,288.9927) None 1.03687500370849
24400(25): (45.89583,290.3257) None 1.3330078125
24406(6): (46.15625,290.4136) K2 0.274853145082718
24409(3): (47.28906,290.4136) K2 1.13280868530273
24427(18): (51.09114,290.5381) K2 3.80411929017217
24451(24): (55.55729,290.9995) K2 4.48992149955895
24474(23): (62.94011,292.7939) K2 7.59775726532298
24502(28): (72.83594,295.4307) K2 10.2410948795001
24524(22): (80.38802,297.4375) K2 7.81417104233889
24550(26): (98.2526,300.8213) K2 18.1822216564751
24577(27): (107.4583,303.7437) K2 9.65843696880375
24601(24): (113.9557,305.7358) K2 6.79593489286718
24625(24): (124.4766,308.0063) K2 10.7631008065387
24652(27): (140.5964,310.1963) K2 16.2678887387935
24676(24): (148.0313,311.1558) K2 7.49654899013259
24700(24): (156.9245,312.855) K2 9.05408289330413
24727(27): (163.513,313.8145) K2 6.65800206208674
24749(22): (168.0703,314.2393) K2 4.57705000952538
24775(26): (176.2214,315.1694) K2 8.20400338943715
24790(15): (177.7188,315.4185) K2 1.5179664436114
24801(11): (181.0391,316.0117) K2 3.37287130217105
24824(23): (185.0104,317.103) K2 4.11852949193271
24850(26): (190.8438,319.6445) K2 6.3629924267973
24877(27): (197.6406,322.8965) K2 7.53472419856782
24899(22): (200.6484,323.8413) K2 3.15270854550977
24925(26): (205.5964,323.5337) K2 4.9575511097642
24946(21): (209.2943,320.7651) K2 4.61946572952624
24952(6): (211.1042,318.2749) K2 3.07845334568589
24974(22): (215.7135,311.5806) K2 8.12769091543427
24981(7): (220.1927,305.2451) K2 7.75899111724415
25000(19): (239.2161,285.7041) K2 27.2715883593029
25028(28): (256.8854,273.0112) K2 21.7557882189347
25029(1): (256.8854,273.0112) None 0
25049(20): (278.5,260.5747) None 24.937060944923
25075(26): (298.4219,246.71) None 24.2716343566342
25102(27): (310.5963,235.3721) None 16.6362351204063
25125(23): (314.2292,232.3472) None 4.72734643448763
25150(25): (317.0287,228.9927) None 4.36918932436122
25177(27): (317.6667,226.7441) None 2.33736990589778
25184(7): (317.6667,226.2534) K2 0.490692138671875
25199(15): (317.6667,225.4917) K2 0.761703491210938
25225(26): (314.6458,222.3789) K2 4.33764451422415
25252(27): (310.8828,219.7715) K2 4.57807185800589
25275(23): (307.9792,217.7134) K2 3.55905030825573
25300(25): (299.7891,210.8652) K2 10.6759238533347
25326(26): (287.7188,200.4722) K2 15.9281595854249
25328(2): (287.7188,200.4722) K2 0
25351(23): (273.2396,182.8647) K2 22.7963096142799
25363(12): (265.7917,172.252) K2 12.9653670403488
25375(12): (251.1172,150.6748) K2 26.0943633421554
25402(27): (226.5208,112.2373) K2 45.6335965394465
25424(22): (210.2708,85.19629) K2 31.5480366016397
25439(15): (195.7786,58.49951) None 30.3766663961603
25449(10): (191.5469,50.69922) None 8.87421917838522
25477(28): (184.75,41.56592) None 11.3848600384074
25499(22): (180.9219,36.73193) None 6.16618083297101
25525(26): (175.8828,31.13623) None 7.53023658275587
25552(27): (168.4479,28.8877) None 7.7674637826524
25561(9): (167.862,28.8877) K2 0.585906982421875
25576(15): (163.9818,28.96094) K2 3.88089440428513
25600(24): (161.7682,31.29736) K2 3.21851682903946
25626(26): (161.4427,35.53809) K2 4.25320395977598
25650(24): (161.9115,39.41992) K2 3.91003709823358
25675(25): (172.1589,69.57373) K2 31.8474724673314
25702(27): (184.0729,100.2549) K2 32.9131808909347
25708(6): (186.638,106.1655) K2 6.44320454742813
25724(16): (197.3021,126.1021) K2 22.60953092701
25744(20): (221.1172,156.4609) K2 38.5851888571017
25750(6): (225.7656,160.6138) K2 6.23330301183435
25772(22): (262.1458,188.27) None 45.698861370863
25777(5): (266.2083,190.8701) None 4.82331981855203
25801(24): (282.0938,201.3071) None 19.0073655013657
25825(24): (293.0833,212.3374) None 15.570380808418
25852(27): (298.2787,221.6831) None 10.692711212337
25874(22): (300.8438,227.3374) None 6.20894007953492
25900(26): (305.6224,232.6621) None 7.15453089767194
25919(19): (306.7292,233.27) K2 1.26274263133981
25927(8): (308.8125,234.0317) K2 2.21818889424488
25936(9): (309.9063,234.1489) K2 1.10007230094088
25950(14): (310.5052,234.1782) K2 0.599593867690082
25975(25): (313.1745,233.6875) K2 2.71404085434967
26002(27): (316.9375,231.937) K2 4.15023316435284
26026(24): (319.3333,231.688) K2 2.40871695078279
26050(24): (324.8412,231.71) K2 5.50791748476074
26077(27): (333.8385,231.8491) K2 8.99838963003387
26101(24): (342.5234,231.8711) K2 8.68493383964553
26125(24): (360.0234,232.3252) K2 17.5058906722584
26152(27): (371.1302,232.8159) K2 11.1176156644328
26175(23): (377.6016,233.1821) K2 6.48175765732686
26200(25): (387.263,233.1895) K2 9.66141030505103
26227(27): (398.3438,232.2739) K2 11.1185742070239
26249(22): (403.9688,230.7578) K2 5.82573413517215
26275(26): (411,228.2529) K2 7.46405604258758
26302(27): (417.0287,226.6855) K2 6.22910891795589
26317(15): (420.6484,226.1143) K2 3.66451126295888
26325(8): (421.1302,226.0776) K2 0.483176609399225
26350(25): (426.9766,225.9897) K2 5.8470658634047
26377(27): (429.2813,225.4917) K2 2.35790802084999
26399(22): (430.2969,223.7632) K2 2.00478070339803
26425(26): (433.0182,217.0249) K2 7.26705034957221
26451(26): (438.1094,207.4595) K2 10.8359287667772
26472(21): (440.7266,203.4824) K2 4.76098387297906
26474(2): (441,203.0649) K2 0.49906592925356
26500(26): (447.4323,193.4263) K2 11.5878023193023
26509(9): (449.8281,189.3027) K2 4.76904803883422
26527(18): (456.8463,177.7817) K2 13.4903335924302
26551(24): (465.388,164.3857) K2 15.8875148575833
26566(15): (474.9583,148.8511) None 18.2459425585681
26575(9): (480.4141,137.125) None 12.9331770271427
26602(27): (486.4037,118.1113) None 19.9347964383628
26626(24): (488.0703,106.085) None 12.1412313341293
26650(24): (487.1719,97.18604) None 8.94419131696752
26676(26): (484.3073,91.6416) None 6.24073108142917
26699(23): (482.0938,88.28711) K2 4.01898051864421
26702(3): (482.0938,88.28711) K2 0
26719(17): (478.8125,84.69824) K1, K2 4.86281500768355
26725(6): (478.2656,84.19287) K1, K2 0.74465131944788
26752(27): (474.8802,81.05078) K1, K2 4.61884246503022
26774(22): (472.9271,79.17578) K1, K2 2.70743477433285
26800(26): (469.3073,76.25342) K1, K2 4.65220648863754
26827(27): (465.388,73.96826) K1, K2 4.53684272425924
26849(22): (459.8672,71.77832) K1, K2 5.93929452160635
26854(5): (455.5182,70.82617) K1, K2 4.45200844034398
26875(21): (440.7266,69.63965) K1, K2 14.8391082646493
26890(15): (421.1563,69.39063) K1, K2 19.5718661793962
26902(12): (402.8229,70.22559) K1, K2 18.3524080662916
26913(11): (399.75,70.65771) K2 3.10313978512951
26926(13): (360.9219,76.27539) K2 39.2323755084766
26950(24): (312.862,85.2915) K2 48.8983100568666
26971(21): (285.8958,90.13281) None 27.3973275775084
26977(6): (280.4922,90.88721) None 5.45603148143251
27001(24): (265.6745,92.93066) None 14.9579264196612
27025(24): (250.1667,94.22705) None 15.5618897817846
27052(27): (241.9115,95.8457) None 8.41239657055988
27074(22): (236.2604,97.2373) None 5.81991240907721
27079(5): (233.9167,97.50098) K2 2.3584902732282
27082(3): (233.9167,97.50098) K2 0
27100(18): (232.4063,97.57422) K2 1.51218127073839
27119(19): (231.5208,97.91113) K1, K2 0.947426976885128
27127(8): (231.4036,99.31738) K1, K2 1.41112563195761
27150(23): (231.5208,101.2656) K1, K2 1.95174151077869
27175(25): (233.9427,105.2939) K1, K2 4.70029855166984
27202(27): (242.2891,118.126) K1, K2 15.3076781524257
27226(24): (250.5313,131.0093) K1, K2 15.294219455521
27237(11): (255.7396,139.1758) K1, K2 9.6859770436353
27249(12): (276.8984,174.127) K1, K2 40.8568468732344
27272(23): (298.2917,208.3384) K2 40.3496220093708
27277(5): (302.1198,213.5532) K2 6.469066243645
27299(22): (323.1354,242.2202) K2 35.5450650938747
27325(26): (345.5052,269.2246) K2 35.066298239249
27331(6): (351.2083,276.1899) None 9.00228081888055
27351(20): (363.474,293.8706) None 21.5186898938349
27376(25): (368.7995,303.9194) None 11.3727432401163
27400(24): (372.1588,312.8477) None 9.53935217866628
27427(27): (373.2396,318.7217) None 5.9726239473138
27451(24): (371.599,321.3291) None 3.08059084373621
27452(1): (370.3229,321.7466) K2 1.34265690592645
27464(12): (368.0313,322.208) K2 2.33758322567917
27475(11): (364.2813,322.7134) K2 3.78390417277355
27480(5): (363.9037,322.728) K1, K2 0.37790615787251
27502(22): (356.8463,322.8892) K1, K2 7.05921367995614
27524(22): (353.2396,322.6255) K1, K2 3.61634731447633
27550(26): (348.1615,320.9263) K1, K2 5.3548374598679
27577(27): (342.9531,319.2344) K1, K2 5.47631125555751
27600(23): (340.1667,318.4507) K1, K2 2.89451875326803
27626(26): (335.362,318.0259) K1, K2 4.82343041778134
27652(26): (329.112,318.8608) K1, K2 6.30551804746712
27676(24): (321.4427,320.3916) K1, K2 7.82059231224424
27700(24): (306.0391,320.6187) K1, K2 15.4052691569678
27727(27): (297.5104,320.6187) K1, K2 8.5286865234375
27751(24): (291.8333,320.6333) K1, K2 5.67711224713567
27775(24): (283.3307,321.0654) K1, K2 8.51359692519991
27802(27): (271.7422,322.1348) K1, K2 11.6377388168371
27824(22): (266.0521,322.3765) K1, K2 5.69522503282351
27845(21): (259.5417,323.3433) K1, K2 6.58179982348736
27850(5): (258.3568,323.5264) K1, K2 1.19894017174165
27877(27): (252.9271,324.3101) K1, K2 5.48598304505607
27901(24): (248.1094,324.6543) K1, K2 4.82996858550875
27925(24): (238.4479,324.9399) K1, K2 9.66571977375144
27952(27): (226.5729,325.6797) K1, K2 11.8980206099447
27976(24): (214.1901,326.1924) K1, K2 12.3934229810406
27999(23): (193.7083,327.313) K1, K2 20.5124271223022
28000(1): (193.7083,327.313) K1, K2 0
28027(27): (146.6641,336.1533) K1, K2 47.8676104253085
28036(9): (139.3464,338.1162) K1, K2 7.57638547764143
28050(14): (123.2396,342.6353) K1, K2 16.7287606438516
28065(15): (112.4063,345.4624) K2 11.196104808205
28074(9): (103.1875,347.396) K2 9.41940130921934
28080(6): (102.5885,347.418) None 0.59940301111822
28101(21): (91.15625,347.5938) None 11.4336027641655
28124(23): (86.10416,346.6343) None 5.14240168914611
